word,pictogram_id,synset,word_senses
abordar,,01405538-v,abordar%2:00:00::
abordar,,01614579-v,abordar%2:00:00::
abordar,,01655582-v,abordar%2:00:00::
abordar,,01657267-v,abordar%2:00:00::
abordar,,01744552-v,abordar%2:00:00::
abordar,,01756074-v,abordar%2:00:00::
abordo_inducido,,00153886-n,abordo_inducido%1:00:00::
aborigen,,06371736-n,aborigen%1:00:00::
aborigen,,06409763-n,aborigen%1:00:00::
aborigen,,00613907-a,aborigen%3:00:00::
aborigen,,00614262-a,aborigen%3:00:00::
aborigen,,01546156-a,aborigen%3:00:00::
aborigen_australiano,35909,06409763-n,aborigen_australiano%1:00:00::
aborrecedor,,06467258-n,aborrecedor%1:00:00::
aborrecer,,01206916-v,aborrecer%2:00:00::
aborrecer,,01207315-v,aborrecer%2:00:00::
aborrecible,,00870118-a,aborrecible%3:00:00::
aborrecible,,00965287-a,aborrecible%3:00:00::
aborrecible,,00966175-a,aborrecible%3:00:00::
aborrecimiento,,04973629-n,aborrecimiento%1:00:00::
abortar,,00042124-v,abortar%2:00:00::
abortar,,00042239-v,abortar%2:00:00::
abortar,,00257055-v,abortar%2:00:00::
abortista,,06469147-n,abortista%1:00:00::
abortivo,,01860263-n,abortivo%1:00:00::
abortivo,,00197083-a,abortivo%3:00:00::
abortivo,,00642348-a,abortivo%3:00:00::
aborto,14974,00030895-n,aborto%1:00:00::
aborto,,00153164-n,aborto%1:00:00::
aborto,,00153337-n,aborto%1:00:00::
aborto,,04849383-n,aborto%1:00:00::
aborto,,06740993-n,aborto%1:00:00::
aborto_espontáneo,14974,00153337-n,aborto_espontáneo%1:00:00::
aborto_inducido,14974,00153164-n,aborto_inducido%1:00:00::
aborto_inducido,,00153886-n,aborto_inducido%1:00:00::
aborto_inminente,14974,00153661-n,aborto_inminente%1:00:00::
abortus,,00951770-n,abortus%1:00:00::
abotonador,,02033914-n,abotonador%1:00:00::
abotonar,5357,00926005-v,abotonar%2:00:00::
abotonar,,00926332-v,abotonar%2:00:00::
abovedado,,01216521-a,abovedado%3:00:00::
abovedado,,01375889-a,abovedado%3:00:00::
abr,2242,09782454-n,abr%1:00:00::
abra,2295,06177090-n,abra%1:00:00::
abracadabra,,04383563-n,abracadabra%1:00:00::
abraham,,07257401-n,abraham%1:00:00::
abraham_lincoln,,07411446-n,abraham_lincoln%1:00:00::
abraham_stoker,,07504196-n,abraham_stoker%1:00:00::
abrahán,,07257401-n,abrahán%1:00:00::
abramis,,00936599-n,abramis%1:00:00::
abranquífero,,00655570-a,abranquífero%3:00:00::
abrasado,,01518055-a,abrasado%3:00:00::
abrasador,,00742165-a,abrasador%3:00:00::
abrasador,,00743047-a,abrasador%3:00:00::
abrasador,,00743109-a,abrasador%3:00:00::
abrasador,,01072002-a,abrasador%3:00:00::
abrasar,,00140232-v,abrasar%2:00:00::
abrasar,,00155965-v,abrasar%2:00:00::
abrasar,,00274228-v,abrasar%2:00:00::
abrasar,,01446294-v,abrasar%2:00:00::
abrasar,,01865879-v,abrasar%2:00:00::
abrasar,,01870179-v,abrasar%2:00:00::
abrasarse,,00140232-v,abrasarse%2:00:00::
abrasarse,,01690592-v,abrasarse%2:00:00::
abrasividad,,03340431-n,abrasividad%1:00:00::
abrasivo,,09531362-n,abrasivo%1:00:00::
abrasivo,,01331650-a,abrasivo%3:00:00::
abrasión,,07577992-n,abrasión%1:00:00::
abrasión,,08707064-n,abrasión%1:00:00::
abrasión,,09222978-n,abrasión%1:00:00::
abrazadera,,02005993-n,abrazadera%1:00:00::
abrazadera,,02006278-n,abrazadera%1:00:00::
abrazadera,,02103548-n,abrazadera%1:00:00::
abrazadera,,02106307-n,abrazadera%1:00:00::
abrazadera,,02106409-n,abrazadera%1:00:00::
abrazadera_real,14763,02791521-n,abrazadera_real%1:00:00::
abrazar,6023,00410907-v,abrazar%2:00:00::
abrazar,,00947280-v,abrazar%2:00:00::
abrazar,,00967594-v,abrazar%2:00:00::
abrazar,,00967942-v,abrazar%2:00:00::
abrazarse,,00967942-v,abrazarse%2:00:00::
abrazo,4550,00047294-n,abrazo%1:00:00::
abrazo,,00279096-n,abrazo%1:00:00::
abrazo,,00279209-n,abrazo%1:00:00::
abrazo,,00279322-n,abrazo%1:00:00::
abrazo_apasionado,4550,00279322-n,abrazo_apasionado%1:00:00::
abreacción,,00168218-n,abreacción%1:00:00::
abreboca,,05032825-n,abreboca%1:00:00::
abrebotellas,3226,01999774-n,abrebotellas%1:00:00::
abrecartas,35115,02500536-n,abrecartas%1:00:00::
abrelatas,17342,02048355-n,abrelatas%1:00:00::
abrevadero,,05761479-n,abrevadero%1:00:00::
abreviación,,00239294-n,abreviación%1:00:00::
abreviación,,00239478-n,abreviación%1:00:00::
abreviación,,03461295-n,abreviación%1:00:00::
abreviación,,04288072-n,abreviación%1:00:00::
abreviación,,04699535-n,abreviación%1:00:00::
abreviado,,00001580-a,abreviado%3:00:00::
abreviado,,00856630-a,abreviado%3:00:00::
abreviado,,00859613-a,abreviado%3:00:00::
abreviador,,06467375-n,abreviador%1:00:00::
abreviar,,00174954-v,abreviar%2:00:00::
abreviar,,00175055-v,abreviar%2:00:00::
abreviar,,00229397-v,abreviar%2:00:00::
abreviar,,00230008-v,abreviar%2:00:00::
abreviar,,00389046-v,abreviar%2:00:00::
abreviar,,01100764-v,abreviar%2:00:00::
abreviatura,,00239294-n,abreviatura%1:00:00::
abreviatura,,00239478-n,abreviatura%1:00:00::
abreviatura,,04288072-n,abreviatura%1:00:00::
abreviatura,,04699535-n,abreviatura%1:00:00::
abridger,,06467375-n,abridger%1:00:00::
abridor,,01999774-n,abridor%1:00:00::
abridor,,02618486-n,abridor%1:00:00::
abridor,,07204341-n,abridor%1:00:00::
abrigadero,,03088627-n,abrigadero%1:00:00::
abrigar,,01206327-v,abrigar%2:00:00::
abrigar,,01800691-v,abrigar%2:00:00::
abrigo,8122,02116693-n,abrigo%1:00:00::
abrigo,,02372708-n,abrigo%1:00:00::
abrigo,,02625534-n,abrigo%1:00:00::
abrigo,,02838975-n,abrigo%1:00:00::
abrigo,,02839286-n,abrigo%1:00:00::
abrigo_de_marta,27049,02795871-n,abrigo_de_marta%1:00:00::
abrigo_de_pieles,27049,02338533-n,abrigo_de_pieles%1:00:00::
abrigo_de_visón,27049,02571044-n,abrigo_de_visón%1:00:00::
abrigo_encapuchado,27049,02052210-n,abrigo_encapuchado%1:00:00::
abrigos_y_chaquetas,,00052392-v,abrigos_y_chaquetas%2:00:00::
abril,6024,09782454-n,abril%1:00:00::
abrillantador,,09651297-n,abrillantador%1:00:00::
abrillantar,,00225576-v,abrillantar%2:00:00::
abrillantar,,00836865-v,abrillantar%2:00:00::
abrillantar,,00837220-v,abrillantar%2:00:00::
abrillantar_con_cera,4951,00836736-v,abrillantar_con_cera%2:00:00::
abrir,24825,00157109-v,abrir%2:00:00::
abrir,,00377863-v,abrir%2:00:00::
abrir,,00721891-v,abrir%2:00:00::
abrir,,00909892-v,abrir%2:00:00::
abrir,,00910572-v,abrir%2:00:00::
abrir,,00912062-v,abrir%2:00:00::
abrir,,01075554-v,abrir%2:00:00::
abrir,,01647468-v,abrir%2:00:00::
abrir,,01647947-v,abrir%2:00:00::
abrir,,01872236-v,abrir%2:00:00::
abrir_brecha,2637,01084799-v,abrir_brecha%2:00:00::
abrir_fuego,4664,00762221-v,abrir_fuego%2:00:00::
abrir_trincheras,2637,00885519-v,abrir_trincheras%2:00:00::
abrir_una_zanja,37129,00885519-v,abrir_una_zanja%2:00:00::
abrir_zanjas,2637,00885519-v,abrir_zanjas%2:00:00::
abrir_zanjas,,01059950-v,abrir_zanjas%2:00:00::
abrirse,,00212293-v,abrirse%2:00:00::
abrirse,,00222136-v,abrirse%2:00:00::
abrirse,,00378013-v,abrirse%2:00:00::
abrirse,,00698874-v,abrirse%2:00:00::
abrirse,,00910572-v,abrirse%2:00:00::
abrirse,,01376705-v,abrirse%2:00:00::
abrirse_camino,35835,01365113-v,abrirse_camino%2:00:00::
abrirse_paso,9207,00304638-v,abrirse_paso%2:00:00::
abrochador,,02033914-n,abrochador%1:00:00::
abrochar,5357,00926005-v,abrochar%2:00:00::
abrochar,,01054731-v,abrochar%2:00:00::
abrocoma,,01639748-n,abrocoma%1:00:00::
abrocoma,,01639748-n,abrocoma%1:00:00::
abrocome,,01639906-n,abrocome%1:00:00::
abrogación,,00154404-n,abrogación%1:00:00::
abrogar,,01649334-v,abrogar%2:00:00::
abrogar,,01685506-v,abrogar%2:00:00::
abrojo,,08080118-n,abrojo%1:00:00::
abroncar,,00557376-v,abroncar%2:00:00::
abronia,,07804868-n,abronia%1:00:00::
abrumador,,00669541-a,abrumador%3:00:00::
abrumador,,01182589-a,abrumador%3:00:00::
abrumar,,00506199-v,abrumar%2:00:00::
abrumar,,00743942-v,abrumar%2:00:00::
abrumar,,01204316-v,abrumar%2:00:00::
abrumar,,01204407-v,abrumar%2:00:00::
abrumar,,01229653-v,abrumar%2:00:00::
abrumar,,01233964-v,abrumar%2:00:00::
abrumar,,01542928-v,abrumar%2:00:00::
abrumar,,01646993-v,abrumar%2:00:00::
abruptamente,,00025287-r,abruptamente%4:00:00::
abruptamente,,00197344-r,abruptamente%4:00:00::
abrupto,,00677735-a,abrupto%3:00:00::
abrupto,,00678144-a,abrupto%3:00:00::
abrupto,,00679286-a,abrupto%3:00:00::
abrupto,,00717148-a,abrupto%3:00:00::
abruzos,,05843013-n,abruzos%1:00:00::
abrótano,,07857166-n,abrótano%1:00:00::
abrótano,,07904544-n,abrótano%1:00:00::
abrótano_hembra,38896,07905263-n,abrótano_hembra%1:00:00::
abrótano_macho,37505,07904544-n,abrótano_macho%1:00:00::
absceso,,09237664-n,absceso%1:00:00::
absceso_gingival,,09164243-n,absceso_gingival%1:00:00::
abscindir,,00844755-v,abscindir%2:00:00::
abscisa,,04000900-n,abscisa%1:00:00::
abscisión,,00262275-n,abscisión%1:00:00::
abscisión,,08707227-n,abscisión%1:00:00::
abseil,,00217923-n,abseil%1:00:00::
absenta,,05265752-n,absenta%1:00:00::
absentismo,,00804360-n,absentismo%1:00:00::
absentismo,,00804480-n,absentismo%1:00:00::
absentismo_laboral,24655,00804360-n,absentismo_laboral%1:00:00::
absentista,,06872984-n,absentista%1:00:00::
absentista,,06930070-n,absentista%1:00:00::
absintio,,05265752-n,absintio%1:00:00::
absintio,,07856607-n,absintio%1:00:00::
absintio,,07857269-n,absintio%1:00:00::
absolución,,00069376-n,absolución%1:00:00::
absolución,,00777684-n,absolución%1:00:00::
absolución_de_posiciones,,09938090-n,absolución_de_posiciones%1:00:00::
absolución_libre,39207,09938403-n,absolución_libre%1:00:00::
absolut,,03910018-n,absolut%1:00:00::
absolutamente,,00002290-r,absolutamente%4:00:00::
absolutamente,,00003200-r,absolutamente%4:00:00::
absolutidad,,03191449-n,absolutidad%1:00:00::
absolutismo,,03969282-n,absolutismo%1:00:00::
absolutismo,,04134146-n,absolutismo%1:00:00::
absolutismo,,05602220-n,absolutismo%1:00:00::
absolutismo,,09320420-n,absolutismo%1:00:00::
absolutista,,06467737-n,absolutista%1:00:00::
absolutista,,01823339-a,absolutista%3:00:00::
absoluto,,03910018-n,absoluto%1:00:00::
absoluto,,00002078-a,absoluto%3:00:00::
absoluto,,00311949-a,absoluto%3:00:00::
absoluto,,00312802-a,absoluto%3:00:00::
absoluto,,00313113-a,absoluto%3:00:00::
absoluto,,00429309-a,absoluto%3:00:00::
absoluto,,00529009-a,absoluto%3:00:00::
absoluto,,01137956-a,absoluto%3:00:00::
absoluto,,01295489-a,absoluto%3:00:00::
absoluto,,01348988-a,absoluto%3:00:00::
absolvedor,,06467904-n,absolvedor%1:00:00::
absolvedor,,00546930-a,absolvedor%3:00:00::
absolver,,00539382-v,absolver%2:00:00::
absolver,,00607963-v,absolver%2:00:00::
absolver,,00608960-v,absolver%2:00:00::
absolver,,00609124-v,absolver%2:00:00::
absolver,,00609201-v,absolver%2:00:00::
absorbancia,,03433826-n,absorbancia%1:00:00::
absorbedor,,09413223-n,absorbedor%1:00:00::
absorbencia,,03335286-n,absorbencia%1:00:00::
absorbente,,02929568-n,absorbente%1:00:00::
absorbente,,09412835-n,absorbente%1:00:00::
absorbente,,09413223-n,absorbente%1:00:00::
absorbente,,00003246-a,absorbente%3:00:00::
absorbente,,00798922-a,absorbente%3:00:00::
absorbente_nuclear,34609,09413223-n,absorbente_nuclear%1:00:00::
absorber,,00154552-v,absorber%2:00:00::
absorber,,00285089-v,absorber%2:00:00::
absorber,,00410027-v,absorber%2:00:00::
absorber,,00411108-v,absorber%2:00:00::
absorber,,00803989-v,absorber%2:00:00::
absorber,,01047259-v,absorber%2:00:00::
absorber,,01047577-v,absorber%2:00:00::
absorber,,01511253-v,absorber%2:00:00::
absorber,,01867754-v,absorber%2:00:00::
absorber_el_shock,,00336495-v,absorber_el_shock%2:00:00::
absorberse,,00410402-v,absorberse%2:00:00::
absorbible,,00004494-a,absorbible%3:00:00::
absorbida,,01193958-a,absorbida%3:00:00::
absorbido,,01193958-a,absorbido%3:00:00::
absorción,,00129463-n,absorción%1:00:00::
absorción,,03383099-n,absorción%1:00:00::
absorción,,08707290-n,absorción%1:00:00::
absorción,,08707426-n,absorción%1:00:00::
absorción,,08713514-n,absorción%1:00:00::
absorción,,08786358-n,absorción%1:00:00::
absorción,,08793253-n,absorción%1:00:00::
absortividad,,03383099-n,absortividad%1:00:00::
absorto,,00100665-a,absorto%3:00:00::
absorto,,01438403-a,absorto%3:00:00::
absorver,,00998254-v,absorver%2:00:00::
absorver,,01266268-v,absorver%2:00:00::
absorver,,01867754-v,absorver%2:00:00::
abstemio,,07175372-n,abstemio%1:00:00::
abstemio,,00473728-a,abstemio%3:00:00::
abstención,,00693930-n,abstención%1:00:00::
abstención,,03292523-n,abstención%1:00:00::
abstener,,01673729-v,abstener%2:00:00::
abstenerse,,00802485-v,abstenerse%2:00:00::
abstenerse,,01673729-v,abstenerse%2:00:00::
abstenerse,,01845662-v,abstenerse%2:00:00::
abstinencia,,00693124-n,abstinencia%1:00:00::
abstinencia,,00693930-n,abstinencia%1:00:00::
abstinencia,,03292523-n,abstinencia%1:00:00::
abstinencia,,03293600-n,abstinencia%1:00:00::
abstinencia_sexual,11562,00693445-n,abstinencia_sexual%1:00:00::
abstinente,,06469596-n,abstinente%1:00:00::
abstinente,,00004836-a,abstinente%3:00:00::
abstraccionismo,,01860988-n,abstraccionismo%1:00:00::
abstraccionista,,06469880-n,abstraccionista%1:00:00::
abstracción,,00000413-n,abstracción%1:00:00::
abstracción,,00262386-n,abstracción%1:00:00::
abstracción,,01860903-n,abstracción%1:00:00::
abstracción,,03207545-n,abstracción%1:00:00::
abstracción,,03819109-n,abstracción%1:00:00::
abstracción,,03865988-n,abstracción%1:00:00::
abstracción,,03909827-n,abstracción%1:00:00::
abstracción,,04997748-n,abstracción%1:00:00::
abstract,,04288909-n,abstract%1:00:00::
abstractar,,00678351-v,abstractar%2:00:00::
abstractivo,,00508464-a,abstractivo%3:00:00::
abstracto,,00005856-a,abstracto%3:00:00::
abstracto,,00509229-a,abstracto%3:00:00::
abstracto,,01177338-a,abstracto%3:00:00::
abstraer,,00496423-v,abstraer%2:00:00::
abstraerse,,00410402-v,abstraerse%2:00:00::
abstraído,,00101359-a,abstraído%3:00:00::
abstruso,,00530218-a,abstruso%3:00:00::
absuelto,,00782834-a,absuelto%3:00:00::
absuelto,,00782955-a,absuelto%3:00:00::
absurdamente,,00142492-r,absurdamente%4:00:00::
absurdidad,,03299629-n,absurdidad%1:00:00::
absurdidad,,04381648-n,absurdidad%1:00:00::
absurdo,,04381648-n,absurdo%1:00:00::
absurdo,,04382241-n,absurdo%1:00:00::
absurdo,,09019958-n,absurdo%1:00:00::
absurdo,,00752385-a,absurdo%3:00:00::
absurdo,,00853488-a,absurdo%3:00:00::
absurdo,,01154211-a,absurdo%3:00:00::
absurdo,,01529576-a,absurdo%3:00:00::
abu_dabi,,06001490-n,abu_dabi%1:00:00::
abu_dhabi,,06001490-n,abu_dhabi%1:00:00::
abu_sayyaf,,05336832-n,abu_sayyaf%1:00:00::
abubilla,13022,01232377-n,abubilla%1:00:00::
abubilla_europea,13022,01232489-n,abubilla_europea%1:00:00::
abuchear,26611,00572854-v,abuchear%2:00:00::
abuchear,,00581424-v,abuchear%2:00:00::
abuchear,,00711620-v,abuchear%2:00:00::
abucheo,,00693037-n,abucheo%1:00:00::
abucheo,,04719916-n,abucheo%1:00:00::
abucheo,,04721068-n,abucheo%1:00:00::
abudefduf,,01814811-n,abudefduf%1:00:00::
abue,2243,06765123-n,abue%1:00:00::
abuela,23710,06538297-n,abuela%1:00:00::
abuela,,06765123-n,abuela%1:00:00::
abuela,,06765450-n,abuela%1:00:00::
abuelita,,06765123-n,abuelita%1:00:00::
abuelita,,06765706-n,abuelita%1:00:00::
abuelita,,06916792-n,abuelita%1:00:00::
abuelito,,06764807-n,abuelito%1:00:00::
abuelo,23718,06764807-n,abuelo%1:00:00::
abuelo,,06765123-n,abuelo%1:00:00::
abuelo,,06765450-n,abuelo%1:00:00::
abuelo,,06940005-n,abuelo%1:00:00::
abuelos,23718,06765450-n,abuelos%1:00:00::
abuja,,05956416-n,abuja%1:00:00::
abulia,,03818189-n,abulia%1:00:00::
abulia,,09079386-n,abulia%1:00:00::
abultado,,00320773-a,abultado%3:00:00::
abultado,,00705755-a,abultado%3:00:00::
abultado,,00824026-a,abultado%3:00:00::
abultar,,00185893-v,abultar%2:00:00::
abultar,,00189799-v,abultar%2:00:00::
abultar,,00190056-v,abultar%2:00:00::
abulón,,01320815-n,abulón%1:00:00::
abundamiento,,03449057-n,abundamiento%1:00:00::
abundancia,,03449057-n,abundancia%1:00:00::
abundancia,,03450239-n,abundancia%1:00:00::
abundancia,,03453023-n,abundancia%1:00:00::
abundancia,,09348216-n,abundancia%1:00:00::
abundancia,,09348649-n,abundancia%1:00:00::
abundante,,00006817-a,abundante%3:00:00::
abundante,,00007364-a,abundante%3:00:00::
abundante,,00007426-a,abundante%3:00:00::
abundante,,00007610-a,abundante%3:00:00::
abundante,,00007806-a,abundante%3:00:00::
abundante,,00008242-a,abundante%3:00:00::
abundante,,00640910-a,abundante%3:00:00::
abundante,,01521506-a,abundante%3:00:00::
abundantemente,,00091245-r,abundantemente%4:00:00::
abundantemente,,00100088-r,abundantemente%4:00:00::
abundantemente,,00116649-r,abundantemente%4:00:00::
abundantemente,,00132852-r,abundantemente%4:00:00::
abundar,,01839801-v,abundar%2:00:00::
abundar,,01839978-v,abundar%2:00:00::
abundar,,01840129-v,abundar%2:00:00::
abundoso,,00007806-a,abundoso%3:00:00::
aburguesamiento,,00178157-n,aburguesamiento%1:00:00::
aburridamente,,00141114-r,aburridamente%4:00:00::
aburrido,35531,00101703-a,aburrido%3:00:00::
aburrido,,00478619-a,aburrido%3:00:00::
aburrido,,00546465-a,aburrido%3:00:00::
aburrido,,00546647-a,aburrido%3:00:00::
aburrido,,00784809-a,aburrido%3:00:00::
aburrido,,00797132-a,aburrido%3:00:00::
aburrido,,00798325-a,aburrido%3:00:00::
aburrido,,00993559-a,aburrido%3:00:00::
aburrimiento,35553,03509608-n,aburrimiento%1:00:00::
aburrimiento,,03509770-n,aburrimiento%1:00:00::
aburrimiento,,03896174-n,aburrimiento%1:00:00::
aburrimiento,,05002648-n,aburrimiento%1:00:00::
aburrir,6873,01243838-v,aburrir%2:00:00::
aburrirse,,00053183-v,aburrirse%2:00:00::
abusado,,00009172-a,abusado%3:00:00::
abusado,,01484049-a,abusado%3:00:00::
abusador,,06470120-n,abusador%1:00:00::
abusar,,00144488-v,abusar%2:00:00::
abusar,,00569903-v,abusar%2:00:00::
abusar,,01710838-v,abusar%2:00:00::
abusivamente,,00022633-r,abusivamente%4:00:00::
abusivamente,,00155387-r,abusivamente%4:00:00::
abusivo,,00689917-a,abusivo%3:00:00::
abusión,,03966194-n,abusión%1:00:00::
abuso,30989,00280681-n,abuso%1:00:00::
abuso,,00617250-n,abuso%1:00:00::
abuso,,00696560-n,abuso%1:00:00::
abuso_de_drogas,30056,00617383-n,abuso_de_drogas%1:00:00::
abuso_de_menores,30056,00280905-n,abuso_de_menores%1:00:00::
abuso_de_sustancias,30056,00617383-n,abuso_de_sustancias%1:00:00::
abuso_sexual,30056,00506696-n,abuso_sexual%1:00:00::
abuso_sexual,,00551018-n,abuso_sexual%1:00:00::
abuso_sexual,,00551093-n,abuso_sexual%1:00:00::
abusón,,06470120-n,abusón%1:00:00::
abutilon,,07986515-n,abutilon%1:00:00::
abuya,,05956181-n,abuya%1:00:00::
abvolt,,08838203-n,abvolt%1:00:00::
abvoltio,,08838203-n,abvoltio%1:00:00::
aby_warburg,,07530974-n,aby_warburg%1:00:00::
abyección,,09318112-n,abyección%1:00:00::
abyectamente,,00125532-r,abyectamente%4:00:00::
abyecto,,00467701-a,abyecto%3:00:00::
abyecto,,00533435-a,abyecto%3:00:00::
abyecto,,00621265-a,abyecto%3:00:00::
abyssinian,,01455909-n,abyssinian%1:00:00::
abásico,,01545590-a,abásico%3:00:00::
abúlico,,00941608-a,abúlico%3:00:00::
ac,2247,07557027-n,ac%1:00:00::
acabado,8115,03165401-n,acabado%1:00:00::
acabado,,00439382-a,acabado%3:00:00::
acabado,,00594098-a,acabado%3:00:00::
acabado,,00594574-a,acabado%3:00:00::
acabado,,00595087-a,acabado%3:00:00::
acaballadero,,02936538-n,acaballadero%1:00:00::
acaballonar,,00884472-v,acaballonar%2:00:00::
acaballonar,,01184998-v,acaballonar%2:00:00::
acabamiento,,05685636-n,acabamiento%1:00:00::
acabar,28429,00104303-v,acabar%2:00:00::
acabar,,00254402-v,acabar%2:00:00::
acabar,,00254548-v,acabar%2:00:00::
acabar,,00254894-v,acabar%2:00:00::
acabar,,00254995-v,acabar%2:00:00::
acabar,,00342642-v,acabar%2:00:00::
acabar,,00343927-v,acabar%2:00:00::
acabar,,00485018-v,acabar%2:00:00::
acabar,,00778553-v,acabar%2:00:00::
acabar,,00852554-v,acabar%2:00:00::
acabar,,00893215-v,acabar%2:00:00::
acabar,,01498024-v,acabar%2:00:00::
acabar,,01554635-v,acabar%2:00:00::
acabar,,01647757-v,acabar%2:00:00::
acabar,,01769370-v,acabar%2:00:00::
acabar,,01770830-v,acabar%2:00:00::
acabar,,01770984-v,acabar%2:00:00::
acabar,,01817151-v,acabar%2:00:00::
acabar_con,39089,00254548-v,acabar_con%2:00:00::
acabar_con,,00336638-v,acabar_con%2:00:00::
acabar_con,,00344359-v,acabar_con%2:00:00::
acabar_con,,00739394-v,acabar_con%2:00:00::
acabar_con,,00740110-v,acabar_con%2:00:00::
acabar_con,,00740306-v,acabar_con%2:00:00::
acabar_por_etapas,28429,01115776-v,acabar_por_etapas%2:00:00::
acabarse,,00388717-v,acabarse%2:00:00::
acabarse,,00806999-v,acabarse%2:00:00::
acacia,,07762534-n,acacia%1:00:00::
acacia,,08155896-n,acacia%1:00:00::
academia,34161,01861480-n,academia%1:00:00::
academia,,05500865-n,academia%1:00:00::
academia,,05502873-n,academia%1:00:00::
academia,,05503829-n,academia%1:00:00::
academia,,05504743-n,academia%1:00:00::
academia_de_la_fuerza_aérea,25638,05504457-n,academia_de_la_fuerza_aérea%1:00:00::
